Indicator Category,Indicator Code,Indicator,Reporting Economy Code,Reporting Economy ISO3A Code,Reporting Economy,Partner Economy Code,Partner Economy ISO3A Code,Partner Economy,Product/Sector Classification Code,Product/Sector Classification,Product/Sector Code,Product/Sector,Period Code,Period,Frequency Code,Frequency,Unit Code,Unit,Year,Value Flag Code,Value Flag,Text Value,Value
Trade in commercial services,ITS_CS_AX6,Commercial services exports by sector and partner ? annual,156,CHN,China,000,,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),SI,"Telecommunications, computer, and information services",A,Annual,A,Annual,USM,Million US dollar,2022,,,,86152.16051
Trade in commercial services,ITS_CS_AX6,Commercial services exports by sector and partner ? annual,156,CHN,China,000,,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),SI,"Telecommunications, computer, and information services",A,Annual,A,Annual,USM,Million US dollar,2023,,,,90341.87195
Trade in commercial services,ITS_CS_AX6,Commercial services exports by sector and partner ? annual,156,CHN,China,000,,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),SI1,Telecommunications services,A,Annual,A,Annual,USM,Million US dollar,2023,E,Estimate,,4026.905803
Trade in commercial services,ITS_CS_AX6,Commercial services exports by sector and partner ? annual,156,CHN,China,000,,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),SI2,Computer services,A,Annual,A,Annual,USM,Million US dollar,2023,E,Estimate,,86314.96615
Trade in commercial services,ITS_CS_AX6,Commercial services exports by sector and partner ? annual,156,CHN,China,000,,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),SI3,Information services,A,Annual,A,Annual,USM,Million US dollar,2023,E,Estimate,,0
Trade in commercial services,ITS_CS_AX6,Commercial services exports by sector and partner ? annual,156,CHN,China,000,,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),SJ,Other business services,A,Annual,A,Annual,USM,Million US dollar,2023,,,,104470.5306
Trade in commercial services,ITS_CS_AX6,Commercial services exports by sector and partner ? annual,156,CHN,China,000,,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),SJ,Other business services,A,Annual,A,Annual,USM,Million US dollar,2022,,,,99782.09718
Trade in commercial services,ITS_CS_AX6,Commercial services exports by sector and partner ? annual,156,CHN,China,000,,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),SJ1,Research and development services,A,Annual,A,Annual,USM,Million US dollar,2023,E,Estimate,,16036.74396
Trade in commercial services,ITS_CS_AX6,Commercial services exports by sector and partner ? annual,156,CHN,China,000,,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),SJ2,Professional and management consulting services,A,Annual,A,Annual,USM,Million US dollar,2023,E,Estimate,,58346.78957
Trade in commercial services,ITS_CS_AX6,Commercial services exports by sector and partner ? annual,156,CHN,China,000,,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),SJ3,"Technical, trade-related, and other business services",A,Annual,A,Annual,USM,Million US dollar,2023,E,Estimate,,30086.99705
Trade in commercial services,ITS_CS_AX6,Commercial services exports by sector and partner ? annual,156,CHN,China,000,,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),SK,"Personal, cultural, and recreational services",A,Annual,A,Annual,USM,Million US dollar,2022,,,,1783.122399
Trade in commercial services,ITS_CS_AX6,Commercial services exports by sector and partner ? annual,156,CHN,China,000,,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),SK,"Personal, cultural, and recreational services",A,Annual,A,Annual,USM,Million US dollar,2023,,,,1817.645087
Trade in commercial services,ITS_CS_AX6,Commercial services exports by sector and partner ? annual,156,CHN,China,000,,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),SK1,Audiovisual and related services,A,Annual,A,Annual,USM,Million US dollar,2023,E,Estimate,,1817.645087
Trade in commercial services,ITS_CS_AX6,Commercial services exports by sector and partner ? annual,156,CHN,China,000,,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),SK1,Audiovisual and related services,A,Annual,A,Annual,USM,Million US dollar,2022,E,Estimate,,1783.122399
Trade in commercial services,ITS_CS_AX6,Commercial services exports by sector and partner ? annual,156,CHN,China,000,,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),SK2,"Other personal, cultural, and recreational services",A,Annual,A,Annual,USM,Million US dollar,2023,E,Estimate,,0
Trade in commercial services,ITS_CS_AX6,Commercial services exports by sector and partner ? annual,156,CHN,China,000,,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),SL,Memo item: Government goods and services n.i.e.,A,Annual,A,Annual,USM,Million US dollar,2023,,,,1499.22616
Trade in commercial services,ITS_CS_AX6,Commercial services exports by sector and partner ? annual,156,CHN,China,000,,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),SL,Memo item: Government goods and services n.i.e.,A,Annual,A,Annual,USM,Million US dollar,2022,,,,1684.103537
Trade in commercial services,ITS_CS_AX6,Commercial services exports by sector and partner ? annual,156,CHN,China,000,,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),SOX,Commercial services,A,Annual,A,Annual,USM,Million US dollar,2023,,,,379621.3498
Trade in commercial services,ITS_CS_AX6,Commercial services exports by sector and partner ? annual,156,CHN,China,000,,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),SOX,Commercial services,A,Annual,A,Annual,USM,Million US dollar,2022,,,,422372.3229
Trade in commercial services,ITS_CS_AX6,Commercial services exports by sector and partner ? annual,156,CHN,China,000,,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),SOX1,Other commercial services,A,Annual,A,Annual,USM,Million US dollar,2022,E,Estimate,,238760.1552
Trade in commercial services,ITS_CS_AX6,Commercial services exports by sector and partner ? annual,156,CHN,China,000,,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),SOX1,Other commercial services,A,Annual,A,Annual,USM,Million US dollar,2023,E,Estimate,,250454.6881
Trade in commercial services,ITS_CS_AX6,Commercial services exports by sector and partner ? annual,156,CHN,China,000,,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),SPX1,Memo item: Other services,A,Annual,A,Annual,USM,Million US dollar,2022,E,Estimate,,240444.2587
Trade in commercial services,ITS_CS_AX6,Commercial services exports by sector and partner ? annual,156,CHN,China,000,,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),SPX1,Memo item: Other services,A,Annual,A,Annual,USM,Million US dollar,2023,E,Estimate,,251953.9143
Trade in commercial services,ITS_CS_AX6,Commercial services exports by sector and partner ? annual,156,CHN,China,000,,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),SPX4,Goods-related services,A,Annual,A,Annual,USM,Million US dollar,2023,,,,27534.24949
Trade in commercial services,ITS_CS_AX6,Commercial services exports by sector and partner ? annual,156,CHN,China,000,,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),SPX4,Goods-related services,A,Annual,A,Annual,USM,Million US dollar,2022,,,,29145.84698
Trade in commercial services,ITS_CS_MM,Commercial services imports of selected economies ? monthly,156,CHN,China,000,,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),GS,Memo item: Goods and services,M01,January,M,Monthly,USM,Million US dollar,2022,E,Estimate,,269814.7154
Trade in commercial services,ITS_CS_MM,Commercial services imports of selected economies ? monthly,156,CHN,China,000,,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),GS,Memo item: Goods and services,M01,January,M,Monthly,USM,Million US dollar,2023,E,Estimate,,236878.7838
Trade in commercial services,ITS_CS_MM,Commercial services imports of selected economies ? monthly,156,CHN,China,000,,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),GS,Memo item: Goods and services,M02,February,M,Monthly,USM,Million US dollar,2023,E,Estimate,,235309.7561
Trade in commercial services,ITS_CS_MM,Commercial services imports of selected economies ? monthly,156,CHN,China,000,,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),GS,Memo item: Goods and services,M02,February,M,Monthly,USM,Million US dollar,2022,E,Estimate,,229076.5903
Trade in commercial services,ITS_CS_MM,Commercial services imports of selected economies ? monthly,156,CHN,China,000,,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),GS,Memo item: Goods and services,M03,March,M,Monthly,USM,Million US dollar,2022,,,,282321.8914
Trade in commercial services,ITS_CS_MM,Commercial services imports of selected economies ? monthly,156,CHN,China,000,,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),GS,Memo item: Goods and services,M03,March,M,Monthly,USM,Million US dollar,2023,,,,268981.1853
Trade in commercial services,ITS_CS_MM,Commercial services imports of selected economies ? monthly,156,CHN,China,000,,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),GS,Memo item: Goods and services,M04,April,M,Monthly,USM,Million US dollar,2023,,,,246334.3472
Trade in commercial services,ITS_CS_MM,Commercial services imports of selected economies ? monthly,156,CHN,China,000,,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),GS,Memo item: Goods and services,M04,April,M,Monthly,USM,Million US dollar,2022,,,,247018.7472
Trade in commercial services,ITS_CS_MM,Commercial services imports of selected economies ? monthly,156,CHN,China,000,,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),GS,Memo item: Goods and services,M05,May,M,Monthly,USM,Million US dollar,2022,,,,253879.5736
Trade in commercial services,ITS_CS_MM,Commercial services imports of selected economies ? monthly,156,CHN,China,000,,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),GS,Memo item: Goods and services,M05,May,M,Monthly,USM,Million US dollar,2023,,,,256320.4967
Trade in commercial services,ITS_CS_MM,Commercial services imports of selected economies ? monthly,156,CHN,China,000,,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),GS,Memo item: Goods and services,M06,June,M,Monthly,USM,Million US dollar,2023,,,,253422.9279
Trade in commercial services,ITS_CS_MM,Commercial services imports of selected economies ? monthly,156,CHN,China,000,,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),GS,Memo item: Goods and services,M06,June,M,Monthly,USM,Million US dollar,2022,,,,276081.8669
Trade in commercial services,ITS_CS_MM,Commercial services imports of selected economies ? monthly,156,CHN,China,000,,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),GS,Memo item: Goods and services,M07,July,M,Monthly,USM,Million US dollar,2023,,,,245532.2514
Trade in commercial services,ITS_CS_MM,Commercial services imports of selected economies ? monthly,156,CHN,China,000,,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),GS,Memo item: Goods and services,M07,July,M,Monthly,USM,Million US dollar,2022,,,,264388.336
Trade in commercial services,ITS_CS_MM,Commercial services imports of selected economies ? monthly,156,CHN,China,000,,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),GS,Memo item: Goods and services,M08,August,M,Monthly,USM,Million US dollar,2022,,,,265594.2766
Trade in commercial services,ITS_CS_MM,Commercial services imports of selected economies ? monthly,156,CHN,China,000,,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),GS,Memo item: Goods and services,M08,August,M,Monthly,USM,Million US dollar,2023,,,,265000.0774
Trade in commercial services,ITS_CS_MM,Commercial services imports of selected economies ? monthly,156,CHN,China,000,,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),GS,Memo item: Goods and services,M09,September,M,Monthly,USM,Million US dollar,2023,,,,280837.8753
Trade in commercial services,ITS_CS_MM,Commercial services imports of selected economies ? monthly,156,CHN,China,000,,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),GS,Memo item: Goods and services,M09,September,M,Monthly,USM,Million US dollar,2022,,,,278808.8218
Trade in commercial services,ITS_CS_MM,Commercial services imports of selected economies ? monthly,156,CHN,China,000,,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),GS,Memo item: Goods and services,M10,October,M,Monthly,USM,Million US dollar,2022,,,,245134.2738
Trade in commercial services,ITS_CS_MM,Commercial services imports of selected economies ? monthly,156,CHN,China,000,,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),GS,Memo item: Goods and services,M10,October,M,Monthly,USM,Million US dollar,2023,,,,271876.5287
Trade in commercial services,ITS_CS_MM,Commercial services imports of selected economies ? monthly,156,CHN,China,000,,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),GS,Memo item: Goods and services,M11,November,M,Monthly,USM,Million US dollar,2023,,,,275238.9286
Trade in commercial services,ITS_CS_MM,Commercial services imports of selected economies ? monthly,156,CHN,China,000,,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),GS,Memo item: Goods and services,M11,November,M,Monthly,USM,Million US dollar,2022,,,,258127.2833
Trade in commercial services,ITS_CS_MM,Commercial services imports of selected economies ? monthly,156,CHN,China,000,,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),GS,Memo item: Goods and services,M12,December,M,Monthly,USM,Million US dollar,2022,,,,280131.3718
Trade in commercial services,ITS_CS_MM,Commercial services imports of selected economies ? monthly,156,CHN,China,000,,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),GS,Memo item: Goods and services,M12,December,M,Monthly,USM,Million US dollar,2023,,,,289192.7225
Trade in commercial services,ITS_CS_MM,Commercial services imports of selected economies ? monthly,156,CHN,China,000,,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),GSOX,Memo item: Goods and commercial services,M01,January,M,Monthly,USM,Million US dollar,2023,E,Estimate,,236703.748
Trade in commercial services,ITS_CS_MM,Commercial services imports of selected economies ? monthly,156,CHN,China,000,,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),GSOX,Memo item: Goods and commercial services,M01,January,M,Monthly,USM,Million US dollar,2022,E,Estimate,,269635.0109
Trade in commercial services,ITS_CS_MM,Commercial services imports of selected economies ? monthly,156,CHN,China,000,,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),GSOX,Memo item: Goods and commercial services,M02,February,M,Monthly,USM,Million US dollar,2022,E,Estimate,,229044.6718
Trade in commercial services,ITS_CS_MM,Commercial services imports of selected economies ? monthly,156,CHN,China,000,,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),GSOX,Memo item: Goods and commercial services,M02,February,M,Monthly,USM,Million US dollar,2023,E,Estimate,,235246.3344
Trade in commercial services,ITS_CS_MM,Commercial services imports of selected economies ? monthly,156,CHN,China,000,,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),GSOX,Memo item: Goods and commercial services,M03,March,M,Monthly,USM,Million US dollar,2023,,,,268788.2421
Trade in commercial services,ITS_CS_MM,Commercial services imports of selected economies ? monthly,156,CHN,China,000,,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),GSOX,Memo item: Goods and commercial services,M03,March,M,Monthly,USM,Million US dollar,2022,,,,282052.9667
Trade in commercial services,ITS_CS_MM,Commercial services imports of selected economies ? monthly,156,CHN,China,000,,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),GSOX,Memo item: Goods and commercial services,M04,April,M,Monthly,USM,Million US dollar,2022,,,,246513.1228
Trade in commercial services,ITS_CS_MM,Commercial services imports of selected economies ? monthly,156,CHN,China,000,,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),GSOX,Memo item: Goods and commercial services,M04,April,M,Monthly,USM,Million US dollar,2023,,,,246165.6661
Trade in commercial services,ITS_CS_MM,Commercial services imports of selected economies ? monthly,156,CHN,China,000,,World,BOP6,Services - Extended Balance of Payments Classification (EBOPS 2010),GSOX,Memo item: Goods and commercial services,M05,May,M,Monthly,USM,Million US dollar,2023,,,,256237.9539
